
> First Solve, disconnected reactive stages
------------------------------------------------------------------------------------------------------------
stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[6]		220.0	-42.8	0.2657	0.226		7.2143	0.0898	0.0000		20.000
React-ive[7]		220.0	-42.9	0.2658	0.239		6.7258	0.0892	0.0000		20.000
React-ive[8]		220.0	-43.0	0.2658	0.252		6.2408	0.0907	0.0000		20.000
React-ive[9]		220.0	-43.1	0.2659	0.268		5.7580	0.0937	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.285		5.2766	0.0975	0.0000		20.000
React-ive[11]		220.0	-43.1	0.2659	0.305		4.7962	0.1019	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2659	0.328		4.3165	0.1068	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2659	0.354		3.8372	0.1120	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2659	0.385		3.3582	0.1174	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2659	0.422		2.8795	0.1230	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2659	0.467		2.4009	0.1287	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2659	0.522		1.9225	0.1346	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.592		1.4442	0.1405	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.685		0.9659	0.1466	0.0000		20.000
React-ive[20]		220.0	-43.4	0.2656	0.811		0.4877	0.1540	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	15.22				0.0102	0.1437			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:50:20 - Function time
Elapsed time: 0:00:08
Total time:   0:01:58
============================================================================================================

> Working on side draw of 40.0% on stage 7
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-341.				5.1440	0.9584	0.2396		4.1675

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	24.81	0.2580	0.174		10.509	0.2721	0.0000		20.000
React-ive[2]		220.0	-39.5	0.2641	0.186		9.3239	0.1649	0.0000		20.000
React-ive[3]		220.0	-41.5	0.2651	0.195		8.7290	0.1270	0.0000		20.000
React-ive[4]		220.0	-42.1	0.2654	0.205		8.2055	0.0989	0.0086		20.000
React-ive[5]		220.0	-42.5	0.2656	0.215		7.7007	0.0890	0.0000		20.000
React-ive[6]		220.0	-42.7	0.2657	0.226		7.2060	0.0843	0.0000		20.000
React-ive[7]		220.0	-42.8	0.2658	0.239		6.7168	0.0492	0.0328		20.000
React-ive[8]		220.0	-43.0	0.2659	0.253		6.2302	0.0512	0.0000		20.000
React-ive[9]		220.0	-43.1	0.2659	0.268		5.7479	0.0550	0.0000		20.000
React-ive[10]		220.0	-43.2	0.2659	0.285		5.2676	0.0599	0.0000		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7883	0.0653	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3096	0.0710	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.354		3.8312	0.0769	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.385		3.3530	0.0829	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.422		2.8749	0.0890	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.467		2.3969	0.0952	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9190	0.1014	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.593		1.4411	0.1076	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.685		0.9632	0.1140	0.0000		20.000
React-ive[20]		220.0	-43.4	0.2657	0.812		0.4853	0.1213	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	12.18				0.0079	0.1133			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:50:29 - Function time
Elapsed time: 0:00:09
Total time:   0:02:07
============================================================================================================

> Working on side draw of 50.0% on stage 10
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-341.				5.1429	0.9581	0.2395		4.1667

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	24.80	0.2580	0.174		10.507	0.2720	0.0000		20.000
React-ive[2]		220.0	-39.5	0.2641	0.186		9.3218	0.1647	0.0000		20.000
React-ive[3]		220.0	-41.5	0.2651	0.195		8.7269	0.1268	0.0000		20.000
React-ive[4]		220.0	-42.1	0.2654	0.205		8.2032	0.0986	0.0085		20.000
React-ive[5]		220.0	-42.5	0.2656	0.215		7.6984	0.0887	0.0000		20.000
React-ive[6]		220.0	-42.7	0.2657	0.226		7.2037	0.0839	0.0000		20.000
React-ive[7]		220.0	-42.8	0.2658	0.239		6.7144	0.0490	0.0326		20.000
React-ive[8]		220.0	-43.0	0.2659	0.253		6.2277	0.0508	0.0000		20.000
React-ive[9]		220.0	-43.1	0.2659	0.268		5.7452	0.0544	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.285		5.2647	0.0293	0.0293		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7849	0.0348	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3062	0.0407	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.355		3.8280	0.0468	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3500	0.0530	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8722	0.0592	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.467		2.3944	0.0656	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9166	0.0719	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.593		1.4389	0.0783	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9611	0.0847	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.812		0.4834	0.0918	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	9.293				0.0059	0.0858			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:50:38 - Function time
Elapsed time: 0:00:09
Total time:   0:02:17
============================================================================================================

> Working to remove catalyst and feed from stage 1:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-325.				4.8648	0.9157	0.2289		3.9645

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	63.39	0.0000	0.000		9.9739	0.2660	0.0000		20.000
React-ive[2]		220.0	-39.5	0.2641	0.186		9.3243	0.1583	0.0000		20.000
React-ive[3]		220.0	-41.4	0.2651	0.195		8.7289	0.1198	0.0000		20.000
React-ive[4]		220.0	-42.1	0.2654	0.205		8.2046	0.0913	0.0079		20.000
React-ive[5]		220.0	-42.5	0.2656	0.215		7.6989	0.0807	0.0000		20.000
React-ive[6]		220.0	-42.7	0.2657	0.226		7.2034	0.0756	0.0000		20.000
React-ive[7]		220.0	-42.8	0.2658	0.239		6.7137	0.0439	0.0292		20.000
React-ive[8]		220.0	-43.0	0.2659	0.253		6.2269	0.0458	0.0000		20.000
React-ive[9]		220.0	-43.1	0.2659	0.268		5.7445	0.0495	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.285		5.2641	0.0270	0.0270		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7844	0.0325	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3059	0.0384	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.355		3.8277	0.0446	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3498	0.0508	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8720	0.0571	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.467		2.3942	0.0634	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9164	0.0698	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.593		1.4387	0.0761	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9610	0.0826	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4832	0.0896	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	9.084				0.0058	0.0838			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:50:47 - Function time
Elapsed time: 0:00:08
Total time:   0:02:25
============================================================================================================

> Working to remove catalyst and feed from stage 2:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-308.				4.6042	0.8684	0.2171		3.7574

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	59.73	0.0000	0.000		9.4472	0.2630	0.0000		20.000
NON-react[2]		220.0	3.112	0.0000	0.000		8.8418	0.1580	0.0000		20.000
React-ive[3]		220.0	-41.3	0.2650	0.195		8.7368	0.1172	0.0000		20.000
React-ive[4]		220.0	-42.0	0.2654	0.205		8.2101	0.0869	0.0075		20.000
React-ive[5]		220.0	-42.4	0.2656	0.215		7.7021	0.0745	0.0000		20.000
React-ive[6]		220.0	-42.6	0.2657	0.226		7.2048	0.0682	0.0000		20.000
React-ive[7]		220.0	-42.8	0.2658	0.239		6.7139	0.0391	0.0260		20.000
React-ive[8]		220.0	-43.0	0.2659	0.253		6.2264	0.0408	0.0000		20.000
React-ive[9]		220.0	-43.1	0.2659	0.268		5.7439	0.0447	0.0000		20.000
React-ive[10]		220.0	-43.1	0.2659	0.286		5.2636	0.0246	0.0246		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7840	0.0302	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3056	0.0362	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.355		3.8275	0.0424	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3496	0.0486	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8718	0.0549	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.467		2.3940	0.0613	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9163	0.0676	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.593		1.4385	0.0740	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9608	0.0804	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4831	0.0875	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	8.871				0.0057	0.0818			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:50:54 - Function time
Elapsed time: 0:00:07
Total time:   0:02:32
============================================================================================================

> Working to remove catalyst and feed from stage 3:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-291.				4.3463	0.8204	0.2051		3.5495

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	56.38	0.0000	0.000		8.9214	0.2498	0.0000		20.000
NON-react[2]		220.0	2.636	0.0000	0.000		8.3509	0.1579	0.0000		20.000
NON-react[3]		220.0	1.522	0.0000	0.000		8.2589	0.1159	0.0000		20.000
React-ive[4]		220.0	-41.9	0.2653	0.205		8.2170	0.0835	0.0072		20.000
React-ive[5]		220.0	-42.3	0.2655	0.215		7.7063	0.0688	0.0000		20.000
React-ive[6]		220.0	-42.6	0.2657	0.226		7.2068	0.0610	0.0000		20.000
React-ive[7]		220.0	-42.7	0.2658	0.239		6.7143	0.0342	0.0228		20.000
React-ive[8]		220.0	-43.0	0.2659	0.253		6.2259	0.0359	0.0000		20.000
React-ive[9]		220.0	-43.1	0.2659	0.268		5.7433	0.0398	0.0000		20.000
React-ive[10]		220.0	-43.2	0.2660	0.286		5.2631	0.0222	0.0222		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7836	0.0279	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3052	0.0339	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.355		3.8272	0.0401	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3493	0.0464	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8716	0.0527	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.468		2.3938	0.0591	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9161	0.0655	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.594		1.4384	0.0718	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9607	0.0783	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4829	0.0853	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	8.657				0.0055	0.0798			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:51:01 - Function time
Elapsed time: 0:00:07
Total time:   0:02:39
============================================================================================================

> Working to remove catalyst and feed from stage 4:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-274.				4.0891	0.7722	0.1930		3.3413

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	53.06	0.0000	0.000		8.3958	0.2351	0.0000		20.000
NON-react[2]		220.0	2.448	0.0000	0.000		7.8587	0.1494	0.0000		20.000
NON-react[3]		220.0	1.156	0.0000	0.000		7.7730	0.1162	0.0000		20.000
NON-react[4]		220.0	1.128	0.0000	0.000		7.7399	0.0808	0.0070		20.000
React-ive[5]		220.0	-42.2	0.2655	0.215		7.7115	0.0637	0.0000		20.000
React-ive[6]		220.0	-42.5	0.2656	0.226		7.2093	0.0540	0.0000		20.000
React-ive[7]		220.0	-42.7	0.2658	0.239		6.7149	0.0294	0.0196		20.000
React-ive[8]		220.0	-43.0	0.2659	0.253		6.2254	0.0309	0.0000		20.000
React-ive[9]		220.0	-43.1	0.2659	0.268		5.7427	0.0349	0.0000		20.000
React-ive[10]		220.0	-43.2	0.2660	0.286		5.2625	0.0198	0.0198		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7832	0.0256	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3049	0.0317	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.355		3.8269	0.0379	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3491	0.0442	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8714	0.0506	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.468		2.3936	0.0569	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9159	0.0633	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.594		1.4382	0.0697	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9605	0.0761	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4828	0.0832	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	8.443				0.0054	0.0778			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:51:07 - Function time
Elapsed time: 0:00:07
Total time:   0:02:46
============================================================================================================

> Working to remove catalyst and feed from stage 5:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-257.				3.8325	0.7239	0.1809		3.1330

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	49.75	0.0000	0.000		7.8705	0.2200	0.0000		20.000
NON-react[2]		220.0	2.291	0.0000	0.000		7.3665	0.1397	0.0000		20.000
NON-react[3]		220.0	1.049	0.0000	0.000		7.2863	0.1095	0.0000		20.000
NON-react[4]		220.0	0.773	0.0000	0.000		7.2561	0.0821	0.0071		20.000
NON-react[5]		220.0	0.927	0.0000	0.000		7.2358	0.0600	0.0000		20.000
React-ive[6]		220.0	-42.3	0.2656	0.226		7.2138	0.0475	0.0000		20.000
React-ive[7]		220.0	-42.6	0.2657	0.239		6.7164	0.0244	0.0163		20.000
React-ive[8]		220.0	-43.0	0.2659	0.253		6.2251	0.0256	0.0000		20.000
React-ive[9]		220.0	-43.1	0.2659	0.268		5.7420	0.0297	0.0000		20.000
React-ive[10]		220.0	-43.2	0.2660	0.286		5.2619	0.0173	0.0173		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7828	0.0232	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3046	0.0293	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.355		3.8267	0.0356	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3489	0.0419	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8711	0.0482	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.468		2.3934	0.0546	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9157	0.0610	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.594		1.4381	0.0674	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9604	0.0738	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4826	0.0809	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	8.214				0.0052	0.0756			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:51:14 - Function time
Elapsed time: 0:00:07
Total time:   0:02:53
============================================================================================================

> Working to remove catalyst and feed from stage 6:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-239.				3.5761	0.6758	0.1689		2.9246

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	46.44	0.0000	0.000		7.3455	0.2053	0.0000		20.000
NON-react[2]		220.0	2.135	0.0000	0.000		6.8750	0.1305	0.0000		20.000
NON-react[3]		220.0	0.968	0.0000	0.000		6.8002	0.1025	0.0000		20.000
NON-react[4]		220.0	0.681	0.0000	0.000		6.7722	0.0778	0.0067		20.000
NON-react[5]		220.0	0.597	0.0000	0.000		6.7543	0.0630	0.0000		20.000
NON-react[6]		220.0	0.847	0.0000	0.000		6.7395	0.0437	0.0000		20.000
React-ive[7]		220.0	-42.4	0.2657	0.239		6.7202	0.0201	0.0134		20.000
React-ive[8]		220.0	-42.9	0.2659	0.253		6.2253	0.0205	0.0000		20.000
React-ive[9]		220.0	-43.1	0.2659	0.268		5.7415	0.0245	0.0000		20.000
React-ive[10]		220.0	-43.2	0.2660	0.286		5.2614	0.0148	0.0148		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7824	0.0207	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3043	0.0269	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.355		3.8264	0.0332	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3487	0.0396	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8709	0.0459	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.468		2.3932	0.0523	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9156	0.0587	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.594		1.4379	0.0651	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9602	0.0716	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4825	0.0786	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.986				0.0051	0.0735			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:51:21 - Function time
Elapsed time: 0:00:07
Total time:   0:02:59
============================================================================================================

> Working to remove catalyst and feed from stage 7:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-222.				3.3200	0.6276	0.1569		2.7160

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	43.13	0.0000	0.000		6.8206	0.1906	0.0000		20.000
NON-react[2]		220.0	1.983	0.0000	0.000		6.3837	0.1212	0.0000		20.000
NON-react[3]		220.0	0.898	0.0000	0.000		6.3142	0.0952	0.0000		20.000
NON-react[4]		220.0	0.626	0.0000	0.000		6.2882	0.0723	0.0062		20.000
NON-react[5]		220.0	0.526	0.0000	0.000		6.2717	0.0592	0.0000		20.000
NON-react[6]		220.0	0.552	0.0000	0.000		6.2585	0.0462	0.0000		20.000
NON-react[7]		220.0	0.907	0.0000	0.000		6.2455	0.0159	0.0106		20.000
React-ive[8]		220.0	-42.9	0.2659	0.253		6.2259	0.0152	0.0000		20.000
React-ive[9]		220.0	-43.1	0.2659	0.268		5.7409	0.0193	0.0000		20.000
React-ive[10]		220.0	-43.2	0.2660	0.286		5.2608	0.0123	0.0123		20.000
React-ive[11]		220.0	-43.2	0.2660	0.305		4.7820	0.0183	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.328		4.3040	0.0245	0.0000		20.000
React-ive[13]		220.0	-43.2	0.2660	0.355		3.8262	0.0309	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3484	0.0372	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8707	0.0436	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.468		2.3931	0.0500	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9154	0.0564	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.594		1.4377	0.0628	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9600	0.0693	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4823	0.0763	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.756				0.0049	0.0713			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:51:28 - Function time
Elapsed time: 0:00:07
Total time:   0:03:07
============================================================================================================

> Working to remove catalyst and feed from stage 13:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-205.				3.0646	0.5793	0.1448		2.5071

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	39.81	0.0000	0.000		6.2959	0.1760	0.0000		20.000
NON-react[2]		220.0	1.830	0.0000	0.000		5.8926	0.1119	0.0000		20.000
NON-react[3]		220.0	0.828	0.0000	0.000		5.8285	0.0879	0.0000		20.000
NON-react[4]		220.0	0.577	0.0000	0.000		5.8045	0.0668	0.0058		20.000
NON-react[5]		220.0	0.485	0.0000	0.000		5.7892	0.0547	0.0000		20.000
NON-react[6]		220.0	0.511	0.0000	0.000		5.7771	0.0427	0.0000		20.000
NON-react[7]		220.0	0.852	0.0000	0.000		5.7651	0.0145	0.0097		20.000
React-ive[8]		220.0	-42.9	0.2659	0.268		5.7466	0.0145	0.0000		20.000
React-ive[9]		220.0	-43.1	0.2659	0.286		5.2624	0.0189	0.0000		20.000
React-ive[10]		220.0	-43.2	0.2660	0.305		4.7826	0.0121	0.0121		20.000
React-ive[11]		220.0	-43.2	0.2660	0.328		4.3039	0.0182	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.355		3.8259	0.0245	0.0000		20.000
NON-react[13]		220.0	0.005	0.0000	0.000		3.3482	0.0244	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.386		3.3481	0.0308	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.423		2.8703	0.0371	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.468		2.3927	0.0435	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.523		1.9150	0.0499	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2660	0.594		1.4373	0.0563	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.686		0.9596	0.0628	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4819	0.0697	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	7.088				0.0045	0.0652			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:51:35 - Function time
Elapsed time: 0:00:07
Total time:   0:03:14
============================================================================================================

> Working to remove catalyst and feed from stage 19:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-188.				2.8092	0.5310	0.1327		2.2981

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	36.49	0.0000	0.000		5.7712	0.1613	0.0000		20.000
NON-react[2]		220.0	1.677	0.0000	0.000		5.4015	0.1025	0.0000		20.000
NON-react[3]		220.0	0.759	0.0000	0.000		5.3427	0.0806	0.0000		20.000
NON-react[4]		220.0	0.528	0.0000	0.000		5.3208	0.0613	0.0053		20.000
NON-react[5]		220.0	0.444	0.0000	0.000		5.3068	0.0502	0.0000		20.000
NON-react[6]		220.0	0.470	0.0000	0.000		5.2957	0.0391	0.0000		20.000
NON-react[7]		220.0	0.796	0.0000	0.000		5.2846	0.0131	0.0087		20.000
React-ive[8]		220.0	-43.0	0.2659	0.286		5.2674	0.0138	0.0000		20.000
React-ive[9]		220.0	-43.1	0.2659	0.305		4.7839	0.0184	0.0000		20.000
React-ive[10]		220.0	-43.2	0.2660	0.328		4.3043	0.0119	0.0119		20.000
React-ive[11]		220.0	-43.2	0.2660	0.355		3.8257	0.0181	0.0000		20.000
React-ive[12]		220.0	-43.2	0.2660	0.386		3.3478	0.0244	0.0000		20.000
NON-react[13]		220.0	0.004	0.0000	0.000		2.8701	0.0243	0.0000		20.000
React-ive[14]		220.0	-43.2	0.2660	0.423		2.8700	0.0306	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2660	0.468		2.3923	0.0370	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2660	0.523		1.9146	0.0434	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2660	0.594		1.4369	0.0498	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.686		0.9592	0.0562	0.0000		20.000
NON-react[19]		220.0	-0.00	0.0000	0.000		0.4815	0.0563	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2658	0.813		0.4816	0.0631	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	6.421				0.0041	0.0590			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-13 11:51:42 - Function time
Elapsed time: 0:00:07
Total time:   0:03:21
============================================================================================================

> Working to remove catalyst and feed from stage 20:
------------------------------------------------------------------------------------------------------------
Here comes the result:
