
> First Solve, disconnected reactive stages
------------------------------------------------------------------------------------------------------------
stages		T	Q	r_FT	Conv%	F	cat		V_out	L_out	L_Prod		P_VLE
React[15]	220.0	-43.2	0.2660	0.423	1.00	3000.		2.8657	0.0993	0.0000		20.000
React[16]	220.0	-43.2	0.2660	0.468	1.00	3000.		2.3881	0.1057	0.0000		20.000
React[17]	220.0	-43.2	0.2660	0.523	1.00	3000.		1.9104	0.1122	0.0000		20.000
React[18]	220.0	-43.2	0.2660	0.594	1.00	3000.		1.4328	0.1186	0.0000		20.000
React[19]	220.0	-43.2	0.2660	0.687	1.00	3000.		0.9552	0.1250	0.0000		20.000
React[20]	220.0	-43.2	0.2660	0.813	1.00	3000.		0.4776	0.1314	0.0000		20.000

stages		T	Q						V_out	L_out	L_P		P_VLE
Reboiler	220.0	0.000						0.0000	0.0000	0.1314		19.998
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-18 15:28:05 - Function time
Elapsed time: 0:00:12
Total time:   0:01:12
============================================================================================================
Iteration Count: 28


> Working on Reflux, PR ratio = 0.50
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages		T	Q						V_Prod	L_out	L_Prod		W
Condenser	30.00	-291.						5.1065	0.2679	0.2679		4.1758

stages		T	Q	r_FT	Conv%	F	cat		V_out	L_out	L_Prod		P_VLE
React[1]	220.0	-21.6	0.2635	0.179	1.00	3000.		9.8182	0.0378	0.0000		20.000
React[2]	220.0	-42.6	0.2658	0.188	1.00	3000.		9.0992	0.0292	0.0000		20.000
React[3]	220.0	-43.0	0.2659	0.196	1.00	3000.		8.6062	0.0318	0.0000		20.000
React[4]	220.0	-43.2	0.2660	0.206	1.00	3000.		8.1246	0.0366	0.0000		20.000
React[5]	220.0	-43.2	0.2660	0.216	1.00	3000.		7.6452	0.0421	0.0000		20.000
React[6]	220.0	-43.2	0.2660	0.227	1.00	3000.		7.1666	0.0479	0.0000		20.000
React[7]	220.0	-43.2	0.2660	0.239	1.00	3000.		6.6884	0.0539	0.0000		20.000
React[8]	220.0	-43.2	0.2660	0.253	1.00	3000.		6.2104	0.0601	0.0000		20.000
React[9]	220.0	-43.2	0.2660	0.268	1.00	3000.		5.7325	0.0663	0.0000		20.000
React[10]	220.0	-43.2	0.2660	0.286	1.00	3000.		5.2546	0.0725	0.0000		20.000
React[11]	220.0	-43.2	0.2660	0.306	1.00	3000.		4.7768	0.0788	0.0000		20.000
React[12]	220.0	-43.2	0.2660	0.328	1.00	3000.		4.2991	0.0851	0.0000		20.000
React[13]	220.0	-43.2	0.2660	0.355	1.00	3000.		3.8214	0.0915	0.0000		20.000
React[14]	220.0	-43.2	0.2660	0.386	1.00	3000.		3.3436	0.0978	0.0000		20.000
React[15]	220.0	-43.2	0.2660	0.423	1.00	3000.		2.8659	0.1042	0.0000		20.000
React[16]	220.0	-43.2	0.2660	0.468	1.00	3000.		2.3883	0.1105	0.0000		20.000
React[17]	220.0	-43.2	0.2660	0.523	1.00	3000.		1.9106	0.1169	0.0000		20.000
React[18]	220.0	-43.2	0.2660	0.594	1.00	3000.		1.4329	0.1233	0.0000		20.000
React[19]	220.0	-43.2	0.2660	0.687	1.00	3000.		0.9553	0.1297	0.0000		20.000
React[20]	220.0	-43.2	0.2660	0.813	1.00	3000.		0.4776	0.1361	0.0000		20.000

stages		T	Q						V_out	L_out	L_P		P_VLE
Reboiler	220.0	0.000						0.0000	0.0000	0.1361		19.998
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-18 15:28:14 - Function time
Elapsed time: 0:00:09
Total time:   0:01:21
============================================================================================================
Iteration Count: 22


> Working on Reflux, PR ratio = 0.33
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages		T	Q						V_Prod	L_out	L_Prod		W
Condenser	30.00	-310.						5.1179	0.5160	0.2580		4.1718

