
> First Solve, disconnected reactive stages
------------------------------------------------------------------------------------------------------------
stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	68.75	0.2534	0.169		11.262	0.6577	0.0000		20.000
React-ive[2]		220.0	-37.0	0.2619	0.183		9.7005	0.4346	0.0000		20.000
React-ive[3]		220.0	-40.0	0.2637	0.193		8.9855	0.3443	0.0000		20.000
React-ive[4]		220.0	-41.0	0.2643	0.203		8.4067	0.2902	0.0000		20.000
React-ive[5]		220.0	-41.5	0.2647	0.213		7.8654	0.2517	0.0000		20.000
React-ive[6]		220.0	-41.8	0.2649	0.225		7.3403	0.2227	0.0000		20.000
React-ive[7]		220.0	-42.1	0.2651	0.237		6.8252	0.2008	0.0000		20.000
React-ive[8]		220.0	-42.3	0.2653	0.251		6.3176	0.1847	0.0000		20.000
React-ive[9]		220.0	-42.5	0.2654	0.267		5.8161	0.1735	0.0000		20.000
React-ive[10]		220.0	-42.6	0.2655	0.284		5.3197	0.1662	0.0000		20.000
React-ive[11]		220.0	-42.8	0.2656	0.304		4.8274	0.1619	0.0000		20.000
React-ive[12]		220.0	-42.9	0.2657	0.327		4.3384	0.1600	0.0000		20.000
React-ive[13]		220.0	-42.9	0.2657	0.354		3.8518	0.1598	0.0000		20.000
React-ive[14]		220.0	-43.0	0.2658	0.385		3.3671	0.1610	0.0000		20.000
React-ive[15]		220.0	-43.0	0.2658	0.422		2.8838	0.1633	0.0000		20.000
React-ive[16]		220.0	-43.1	0.2658	0.467		2.4016	0.1662	0.0000		20.000
React-ive[17]		220.0	-43.1	0.2659	0.522		1.9203	0.1698	0.0000		20.000
React-ive[18]		220.0	-43.1	0.2659	0.593		1.4396	0.1739	0.0000		20.000
React-ive[19]		220.0	-43.1	0.2659	0.686		0.9593	0.1783	0.0000		20.000
React-ive[20]		220.0	-43.2	0.2659	0.812		0.4795	0.1830	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		220.0	0.000				0.0000	0.1830			19.998
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:03:11 - Function time
Elapsed time: 0:00:24
Total time:   0:04:47
============================================================================================================

> Working on Reflux, PR ratio = 0.09
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-413.				5.2175	2.0369	0.2037		4.1351

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	87.13	0.2516	0.167		11.593	0.8316	0.0000		20.000
React-ive[2]		220.0	-36.0	0.2610	0.182		9.8759	0.5569	0.0000		20.000
React-ive[3]		220.0	-39.4	0.2632	0.192		9.1075	0.4447	0.0000		20.000
React-ive[4]		220.0	-40.7	0.2639	0.202		8.5058	0.3786	0.0000		20.000
React-ive[5]		220.0	-41.2	0.2643	0.212		7.9516	0.3309	0.0000		20.000
React-ive[6]		220.0	-41.5	0.2645	0.224		7.4165	0.2928	0.0000		20.000
React-ive[7]		220.0	-41.7	0.2647	0.236		6.8915	0.2614	0.0000		20.000
React-ive[8]		220.0	-41.9	0.2649	0.250		6.3736	0.2357	0.0000		20.000
React-ive[9]		220.0	-42.1	0.2651	0.266		5.8618	0.2154	0.0000		20.000
React-ive[10]		220.0	-42.3	0.2653	0.284		5.3558	0.2003	0.0000		20.000
React-ive[11]		220.0	-42.5	0.2654	0.304		4.8552	0.1897	0.0000		20.000
React-ive[12]		220.0	-42.7	0.2655	0.327		4.3594	0.1828	0.0000		20.000
React-ive[13]		220.0	-42.8	0.2656	0.353		3.8675	0.1789	0.0000		20.000
React-ive[14]		220.0	-42.9	0.2657	0.384		3.3787	0.1772	0.0000		20.000
React-ive[15]		220.0	-43.0	0.2657	0.422		2.8924	0.1772	0.0000		20.000
React-ive[16]		220.0	-43.0	0.2658	0.467		2.4078	0.1785	0.0000		20.000
React-ive[17]		220.0	-43.0	0.2658	0.522		1.9246	0.1807	0.0000		20.000
React-ive[18]		220.0	-43.1	0.2658	0.593		1.4424	0.1837	0.0000		20.000
React-ive[19]		220.0	-43.1	0.2658	0.685		0.9610	0.1873	0.0000		20.000
React-ive[20]		220.0	-43.1	0.2659	0.812		0.4802	0.1913	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		220.0	0.000				0.0000	0.1913			19.998
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:03:37 - Function time
Elapsed time: 0:00:25
Total time:   0:05:12
============================================================================================================

> Working on Reflux, PR ratio = 0.08
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-433.				5.2392	2.3454	0.1954		4.1272

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	104.1	0.2499	0.165		11.907	1.0079	0.0000		20.000
React-ive[2]		220.0	-34.9	0.2600	0.181		10.054	0.6802	0.0000		20.000
React-ive[3]		220.0	-38.7	0.2625	0.191		9.2311	0.5390	0.0000		20.000
React-ive[4]		220.0	-40.1	0.2634	0.201		8.5990	0.4533	0.0000		20.000
React-ive[5]		220.0	-40.8	0.2639	0.212		8.0242	0.3912	0.0000		20.000
React-ive[6]		220.0	-41.2	0.2642	0.223		7.4741	0.3426	0.0000		20.000
React-ive[7]		220.0	-41.5	0.2645	0.236		6.9379	0.3032	0.0000		20.000
React-ive[8]		220.0	-41.7	0.2647	0.250		6.4116	0.2712	0.0000		20.000
React-ive[9]		220.0	-42.0	0.2649	0.266		5.8930	0.2457	0.0000		20.000
React-ive[10]		220.0	-42.2	0.2651	0.283		5.3813	0.2259	0.0000		20.000
React-ive[11]		220.0	-42.4	0.2652	0.303		4.8758	0.2113	0.0000		20.000
React-ive[12]		220.0	-42.5	0.2654	0.326		4.3756	0.2010	0.0000		20.000
React-ive[13]		220.0	-42.7	0.2655	0.353		3.8801	0.1943	0.0000		20.000
React-ive[14]		220.0	-42.8	0.2656	0.384		3.3883	0.1903	0.0000		20.000
React-ive[15]		220.0	-42.9	0.2656	0.421		2.8995	0.1885	0.0000		20.000
React-ive[16]		220.0	-42.9	0.2657	0.466		2.4130	0.1884	0.0000		20.000
React-ive[17]		220.0	-43.0	0.2657	0.522		1.9283	0.1896	0.0000		20.000
React-ive[18]		220.0	-43.0	0.2658	0.592		1.4448	0.1916	0.0000		20.000
React-ive[19]		220.0	-43.1	0.2658	0.685		0.9625	0.1945	0.0000		20.000
React-ive[20]		220.0	-43.1	0.2658	0.812		0.4809	0.1979	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		220.0	0.000				0.0000	0.1979			19.998
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:04:00 - Function time
Elapsed time: 0:00:23
Total time:   0:05:36
============================================================================================================

> Working on Reflux, PR ratio = 0.07
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-451.				5.2646	2.6328	0.1880		4.1175

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	119.4	0.2485	0.164		12.203	1.1834	0.0000		20.000
React-ive[2]		220.0	-34.4	0.2592	0.179		10.235	0.8179	0.0000		20.000
React-ive[3]		220.0	-38.3	0.2619	0.190		9.3729	0.6604	0.0000		20.000
React-ive[4]		220.0	-39.8	0.2629	0.200		8.7235	0.5646	0.0000		20.000
React-ive[5]		220.0	-40.5	0.2634	0.211		8.1377	0.4927	0.0000		20.000
React-ive[6]		220.0	-40.8	0.2637	0.222		7.5766	0.4323	0.0000		20.000
React-ive[7]		220.0	-41.0	0.2640	0.235		7.0277	0.3794	0.0000		20.000
React-ive[8]		220.0	-41.3	0.2642	0.249		6.4869	0.3334	0.0000		20.000
React-ive[9]		220.0	-41.5	0.2645	0.265		5.9534	0.2947	0.0000		20.000
React-ive[10]		220.0	-41.8	0.2647	0.282		5.4277	0.2638	0.0000		20.000
React-ive[11]		220.0	-42.1	0.2649	0.303		4.9102	0.2402	0.0000		20.000
React-ive[12]		220.0	-42.3	0.2651	0.326		4.4006	0.2233	0.0000		20.000
React-ive[13]		220.0	-42.5	0.2653	0.352		3.8980	0.2117	0.0000		20.000
React-ive[14]		220.0	-42.7	0.2654	0.384		3.4010	0.2042	0.0000		20.000
React-ive[15]		220.0	-42.8	0.2655	0.421		2.9085	0.1999	0.0000		20.000
React-ive[16]		220.0	-42.9	0.2656	0.466		2.4192	0.1980	0.0000		20.000
React-ive[17]		220.0	-42.9	0.2657	0.522		1.9325	0.1977	0.0000		20.000
React-ive[18]		220.0	-43.0	0.2657	0.592		1.4476	0.1988	0.0000		20.000
React-ive[19]		220.0	-43.0	0.2658	0.685		0.9641	0.2008	0.0000		20.000
React-ive[20]		220.0	-43.1	0.2658	0.812		0.4816	0.2036	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		220.0	0.000				0.0000	0.2036			19.998
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:04:24 - Function time
Elapsed time: 0:00:24
Total time:   0:06:00
============================================================================================================

> Working on Reflux, PR ratio = 0.06
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-468.				5.2837	2.8983	0.1811		4.1104

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	134.0	0.2471	0.162		12.473	1.3253	0.0000		20.000
React-ive[2]		220.0	-33.4	0.2584	0.178		10.380	0.9108	0.0000		20.000
React-ive[3]		220.0	-37.7	0.2615	0.189		9.4666	0.7295	0.0000		20.000
React-ive[4]		220.0	-39.5	0.2626	0.199		8.7925	0.6220	0.0000		20.000
React-ive[5]		220.0	-40.3	0.2632	0.210		8.1945	0.5447	0.0000		20.000
React-ive[6]		220.0	-40.7	0.2635	0.221		7.6276	0.4820	0.0000		20.000
React-ive[7]		220.0	-41.0	0.2638	0.234		7.0761	0.4275	0.0000		20.000
React-ive[8]		220.0	-41.2	0.2640	0.248		6.5333	0.3789	0.0000		20.000
React-ive[9]		220.0	-41.4	0.2642	0.264		5.9968	0.3359	0.0000		20.000
React-ive[10]		220.0	-41.6	0.2645	0.282		5.4663	0.2992	0.0000		20.000
React-ive[11]		220.0	-41.8	0.2647	0.302		4.9427	0.2695	0.0000		20.000
React-ive[12]		220.0	-42.1	0.2649	0.325		4.4264	0.2468	0.0000		20.000
React-ive[13]		220.0	-42.3	0.2651	0.352		3.9175	0.2303	0.0000		20.000
React-ive[14]		220.0	-42.5	0.2653	0.383		3.4153	0.2191	0.0000		20.000
React-ive[15]		220.0	-42.7	0.2654	0.420		2.9187	0.2119	0.0000		20.000
React-ive[16]		220.0	-42.8	0.2655	0.465		2.4264	0.2078	0.0000		20.000
React-ive[17]		220.0	-42.9	0.2656	0.521		1.9373	0.2059	0.0000		20.000
React-ive[18]		220.0	-43.0	0.2657	0.592		1.4507	0.2058	0.0000		20.000
React-ive[19]		220.0	-43.0	0.2657	0.685		0.9658	0.2069	0.0000		20.000
React-ive[20]		220.0	-43.0	0.2658	0.812		0.4824	0.2090	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		220.0	0.000				0.0000	0.2090			19.998
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:04:48 - Function time
Elapsed time: 0:00:24
Total time:   0:06:24
============================================================================================================

> Working on Reflux, PR ratio = 0.05
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-484.				5.3011	3.1571	0.1754		4.1042

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	147.9	0.2457	0.161		12.737	1.4763	0.0000		20.000
React-ive[2]		220.0	-32.6	0.2575	0.177		10.533	1.0136	0.0000		20.000
React-ive[3]		220.0	-37.0	0.2609	0.188		9.5706	0.8031	0.0000		20.000
React-ive[4]		220.0	-39.0	0.2622	0.199		8.8661	0.6764	0.0000		20.000
React-ive[5]		220.0	-40.0	0.2629	0.209		8.2480	0.5866	0.0000		20.000
React-ive[6]		220.0	-40.5	0.2633	0.221		7.6681	0.5161	0.0000		20.000
React-ive[7]		220.0	-40.9	0.2636	0.234		7.1083	0.4570	0.0000		20.000
React-ive[8]		220.0	-41.1	0.2639	0.248		6.5606	0.4056	0.0000		20.000
React-ive[9]		220.0	-41.3	0.2641	0.263		6.0211	0.3605	0.0000		20.000
React-ive[10]		220.0	-41.5	0.2643	0.281		5.4883	0.3215	0.0000		20.000
React-ive[11]		220.0	-41.7	0.2646	0.301		4.9620	0.2890	0.0000		20.000
React-ive[12]		220.0	-42.0	0.2648	0.325		4.4428	0.2634	0.0000		20.000
React-ive[13]		220.0	-42.2	0.2650	0.351		3.9308	0.2441	0.0000		20.000
React-ive[14]		220.0	-42.4	0.2652	0.383		3.4256	0.2305	0.0000		20.000
React-ive[15]		220.0	-42.6	0.2653	0.420		2.9263	0.2213	0.0000		20.000
React-ive[16]		220.0	-42.7	0.2655	0.465		2.4319	0.2156	0.0000		20.000
React-ive[17]		220.0	-42.8	0.2655	0.521		1.9411	0.2126	0.0000		20.000
React-ive[18]		220.0	-42.9	0.2656	0.592		1.4531	0.2115	0.0000		20.000
React-ive[19]		220.0	-43.0	0.2657	0.684		0.9673	0.2119	0.0000		20.000
React-ive[20]		220.0	-43.0	0.2657	0.811		0.4830	0.2134	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		220.0	0.000				0.0000	0.2134			19.998
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:05:13 - Function time
Elapsed time: 0:00:25
Total time:   0:06:49
============================================================================================================

> Working on Reflux, PR ratio = 0.05
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-492.				5.3102	3.2845	0.1728		4.1009

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	154.5	0.2451	0.160		12.868	1.5582	0.0000		20.000
React-ive[2]		220.0	-32.2	0.2571	0.177		10.617	1.0748	0.0000		20.000
React-ive[3]		220.0	-36.7	0.2605	0.188		9.6332	0.8501	0.0000		20.000
React-ive[4]		220.0	-38.7	0.2619	0.198		8.9137	0.7120	0.0000		20.000
React-ive[5]		220.0	-39.7	0.2627	0.209		8.2837	0.6133	0.0000		20.000
React-ive[6]		220.0	-40.3	0.2632	0.221		7.6945	0.5362	0.0000		20.000
React-ive[7]		220.0	-40.7	0.2635	0.233		7.1279	0.4727	0.0000		20.000
React-ive[8]		220.0	-41.0	0.2638	0.247		6.5755	0.4184	0.0000		20.000
React-ive[9]		220.0	-41.2	0.2640	0.263		6.0328	0.3712	0.0000		20.000
React-ive[10]		220.0	-41.5	0.2643	0.281		5.4979	0.3308	0.0000		20.000
React-ive[11]		220.0	-41.7	0.2645	0.301		4.9701	0.2971	0.0000		20.000
React-ive[12]		220.0	-41.9	0.2648	0.324		4.4495	0.2702	0.0000		20.000
React-ive[13]		220.0	-42.2	0.2650	0.351		3.9362	0.2499	0.0000		20.000
React-ive[14]		220.0	-42.4	0.2652	0.383		3.4298	0.2353	0.0000		20.000
React-ive[15]		220.0	-42.6	0.2653	0.420		2.9295	0.2253	0.0000		20.000
React-ive[16]		220.0	-42.7	0.2654	0.465		2.4341	0.2190	0.0000		20.000
React-ive[17]		220.0	-42.8	0.2655	0.521		1.9427	0.2154	0.0000		20.000
React-ive[18]		220.0	-42.9	0.2656	0.592		1.4542	0.2139	0.0000		20.000
React-ive[19]		220.0	-43.0	0.2657	0.684		0.9679	0.2140	0.0000		20.000
React-ive[20]		220.0	-43.0	0.2657	0.811		0.4833	0.2153	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		220.0	0.000				0.0000	0.2153			19.998
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:05:41 - Function time
Elapsed time: 0:00:28
Total time:   0:07:17
============================================================================================================

> Working on reboiler temperature = 623.15
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-493.				5.3184	3.2925	0.1732		4.1078

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	155.0	0.2451	0.160		12.892	1.5616	0.0000		20.000
React-ive[2]		220.0	-32.2	0.2571	0.176		10.636	1.0772	0.0000		20.000
React-ive[3]		220.0	-36.7	0.2605	0.188		9.6509	0.8520	0.0000		20.000
React-ive[4]		220.0	-38.7	0.2619	0.198		8.9310	0.7138	0.0000		20.000
React-ive[5]		220.0	-39.7	0.2627	0.209		8.3008	0.6149	0.0000		20.000
React-ive[6]		220.0	-40.3	0.2631	0.220		7.7114	0.5377	0.0000		20.000
React-ive[7]		220.0	-40.7	0.2635	0.233		7.1447	0.4741	0.0000		20.000
React-ive[8]		220.0	-41.0	0.2638	0.247		6.5922	0.4197	0.0000		20.000
React-ive[9]		220.0	-41.2	0.2640	0.263		6.0495	0.3725	0.0000		20.000
React-ive[10]		220.0	-41.5	0.2643	0.280		5.5144	0.3320	0.0000		20.000
React-ive[11]		220.0	-41.7	0.2645	0.301		4.9865	0.2981	0.0000		20.000
React-ive[12]		220.0	-41.9	0.2647	0.324		4.4657	0.2712	0.0000		20.000
React-ive[13]		220.0	-42.2	0.2649	0.350		3.9523	0.2507	0.0000		20.000
React-ive[14]		220.0	-42.4	0.2651	0.382		3.4457	0.2359	0.0000		20.000
React-ive[15]		220.0	-42.6	0.2653	0.419		2.9452	0.2259	0.0000		20.000
React-ive[16]		220.0	-42.7	0.2654	0.464		2.4497	0.2195	0.0000		20.000
React-ive[17]		220.0	-42.8	0.2655	0.519		1.9581	0.2159	0.0000		20.000
React-ive[18]		220.0	-42.9	0.2655	0.590		1.4694	0.2144	0.0000		20.000
React-ive[19]		220.0	-42.9	0.2655	0.682		0.9830	0.2146	0.0000		20.000
React-ive[20]		220.0	-43.4	0.2651	0.808		0.4981	0.2191	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	20.05				0.0169	0.2022			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:06:03 - Function time
Elapsed time: 0:00:22
Total time:   0:07:39
============================================================================================================

> Working on side draw of 4.0% on stage 4
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-489.				5.2931	3.2360	0.1703		4.1176

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	153.6	0.2446	0.160		12.817	1.4413	0.0000		20.000
React-ive[2]		220.0	-31.6	0.2572	0.178		10.496	0.9417	0.0000		20.000
React-ive[3]		220.0	-36.6	0.2608	0.189		9.4961	0.7164	0.0000		20.000
React-ive[4]		220.0	-38.7	0.2623	0.199		8.7768	0.5582	0.0232		20.000
React-ive[5]		220.0	-39.8	0.2631	0.210		8.1507	0.4650	0.0000		20.000
React-ive[6]		220.0	-40.5	0.2636	0.222		7.5678	0.3942	0.0000		20.000
React-ive[7]		220.0	-40.9	0.2640	0.235		7.0084	0.3381	0.0000		20.000
React-ive[8]		220.0	-41.3	0.2644	0.249		6.4645	0.2937	0.0000		20.000
React-ive[9]		220.0	-41.7	0.2647	0.265		5.9329	0.2592	0.0000		20.000
React-ive[10]		220.0	-42.0	0.2649	0.282		5.4118	0.2334	0.0000		20.000
React-ive[11]		220.0	-42.2	0.2651	0.303		4.8998	0.2149	0.0000		20.000
React-ive[12]		220.0	-42.4	0.2653	0.325		4.3956	0.2021	0.0000		20.000
React-ive[13]		220.0	-42.6	0.2654	0.352		3.8974	0.1939	0.0000		20.000
React-ive[14]		220.0	-42.8	0.2655	0.383		3.4041	0.1891	0.0000		20.000
React-ive[15]		220.0	-42.9	0.2656	0.420		2.9143	0.1868	0.0000		20.000
React-ive[16]		220.0	-42.9	0.2656	0.465		2.4272	0.1864	0.0000		20.000
React-ive[17]		220.0	-43.0	0.2657	0.520		1.9421	0.1874	0.0000		20.000
React-ive[18]		220.0	-43.0	0.2657	0.591		1.4584	0.1894	0.0000		20.000
React-ive[19]		220.0	-43.1	0.2656	0.683		0.9758	0.1923	0.0000		20.000
React-ive[20]		220.0	-43.4	0.2653	0.809		0.4940	0.1982	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	18.51				0.0145	0.1837			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:06:26 - Function time
Elapsed time: 0:00:23
Total time:   0:08:02
============================================================================================================

> Working on side draw of 20.0% on stage 8
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-489.				5.2801	3.2393	0.1704		4.1214

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	154.0	0.2443	0.161		12.811	1.4333	0.0000		20.000
React-ive[2]		220.0	-31.2	0.2569	0.178		10.479	0.9202	0.0000		20.000
React-ive[3]		220.0	-36.1	0.2606	0.189		9.4645	0.6807	0.0000		20.000
React-ive[4]		220.0	-38.3	0.2622	0.200		8.7305	0.5112	0.0213		20.000
React-ive[5]		220.0	-39.5	0.2631	0.211		8.0909	0.4075	0.0000		20.000
React-ive[6]		220.0	-40.2	0.2637	0.223		7.4975	0.3291	0.0000		20.000
React-ive[7]		220.0	-40.7	0.2642	0.236		6.9307	0.2684	0.0000		20.000
React-ive[8]		220.0	-41.2	0.2646	0.250		6.3824	0.1766	0.0441		20.000
React-ive[9]		220.0	-41.9	0.2651	0.266		5.8482	0.1485	0.0000		20.000
React-ive[10]		220.0	-42.4	0.2654	0.284		5.3343	0.1335	0.0000		20.000
React-ive[11]		220.0	-42.7	0.2656	0.304		4.8340	0.1264	0.0000		20.000
React-ive[12]		220.0	-42.9	0.2657	0.327		4.3421	0.1240	0.0000		20.000
React-ive[13]		220.0	-43.0	0.2658	0.353		3.8550	0.1243	0.0000		20.000
React-ive[14]		220.0	-43.0	0.2658	0.385		3.3709	0.1264	0.0000		20.000
React-ive[15]		220.0	-43.1	0.2658	0.422		2.8886	0.1296	0.0000		20.000
React-ive[16]		220.0	-43.1	0.2659	0.466		2.4075	0.1336	0.0000		20.000
React-ive[17]		220.0	-43.1	0.2659	0.522		1.9271	0.1381	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.592		1.4473	0.1429	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2658	0.684		0.9678	0.1481	0.0000		20.000
React-ive[20]		220.0	-43.4	0.2655	0.811		0.4886	0.1550	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	15.01				0.0106	0.1444			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:06:50 - Function time
Elapsed time: 0:00:24
Total time:   0:08:26
============================================================================================================

> Working on side draw of 30.0% on stage 10
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-489.				5.2770	3.2390	0.1704		4.1213

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
React-ive[1]		220.0	153.9	0.2443	0.161		12.807	1.4340	0.0000		20.000
React-ive[2]		220.0	-31.2	0.2569	0.178		10.476	0.9210	0.0000		20.000
React-ive[3]		220.0	-36.1	0.2606	0.189		9.4620	0.6811	0.0000		20.000
React-ive[4]		220.0	-38.2	0.2621	0.200		8.7275	0.5103	0.0212		20.000
React-ive[5]		220.0	-39.4	0.2630	0.211		8.0864	0.4043	0.0000		20.000
React-ive[6]		220.0	-40.1	0.2636	0.223		7.4906	0.3230	0.0000		20.000
React-ive[7]		220.0	-40.6	0.2642	0.236		6.9207	0.2590	0.0000		20.000
React-ive[8]		220.0	-41.1	0.2646	0.251		6.3691	0.1668	0.0417		20.000
React-ive[9]		220.0	-41.8	0.2651	0.267		5.8320	0.1370	0.0000		20.000
React-ive[10]		220.0	-42.3	0.2654	0.284		5.3164	0.0840	0.0360		20.000
React-ive[11]		220.0	-42.7	0.2657	0.305		4.8143	0.0791	0.0000		20.000
React-ive[12]		220.0	-43.0	0.2658	0.328		4.3248	0.0795	0.0000		20.000
React-ive[13]		220.0	-43.1	0.2659	0.354		3.8408	0.0824	0.0000		20.000
React-ive[14]		220.0	-43.1	0.2659	0.385		3.3594	0.0866	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2659	0.422		2.8794	0.0914	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2659	0.467		2.4000	0.0967	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2659	0.522		1.9211	0.1022	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.593		1.4425	0.1080	0.0000		20.000
React-ive[19]		220.0	-43.2	0.2659	0.685		0.9640	0.1139	0.0000		20.000
React-ive[20]		220.0	-43.3	0.2657	0.812		0.4857	0.1209	0.0000		20.000

stages			T	Q				V_out	L_out			P_VLE
Reboiler		350.0	11.97				0.0080	0.1129			20.000
------------------------------------------------------------------------------------------------------------
============================================================================================================
2018-07-09 14:07:13 - Function time
Elapsed time: 0:00:23
Total time:   0:08:49
============================================================================================================

> Working to remove catalyst and feed from stage 1:
------------------------------------------------------------------------------------------------------------
Here comes the result:
------------------------------------------------------------------------------------------------------------
stages			T	Q				V_out	L_out	L_Prod		W
Condenser		30.00	-467.				4.9585	3.1013	0.1632		3.9310

stages			T	Q	r_FT	Conversion	V_out	L_out	L_Prod		P_VLE
NON-react[1]		220.0	183.2	0.0000	0.000		12.154	1.4380	0.0000		20.000
React-ive[2]		220.0	-31.0	0.2567	0.178		10.490	0.9179	0.0000		20.000
React-ive[3]		220.0	-36.0	0.2605	0.189		9.4688	0.6756	0.0000		20.000
React-ive[4]		220.0	-38.2	0.2621	0.200		8.7318	0.5037	0.0209		20.000
React-ive[5]		220.0	-39.3	0.2630	0.211		8.0892	0.3965	0.0000		20.000
React-ive[6]		220.0	-40.0	0.2636	0.223		7.4922	0.3139	0.0000		20.000
React-ive[7]		220.0	-40.6	0.2641	0.236		6.9210	0.2486	0.0000		20.000
React-ive[8]		220.0	-41.0	0.2646	0.251		6.3680	0.1577	0.0394		20.000
React-ive[9]		220.0	-41.8	0.2651	0.267		5.8298	0.1275	0.0000		20.000
React-ive[10]		220.0	-42.3	0.2655	0.285		5.3139	0.0776	0.0332		20.000
React-ive[11]		220.0	-42.8	0.2657	0.305		4.8122	0.0731	0.0000		20.000
React-ive[12]		220.0	-43.0	0.2658	0.328		4.3231	0.0739	0.0000		20.000
React-ive[13]		220.0	-43.1	0.2659	0.354		3.8395	0.0770	0.0000		20.000
React-ive[14]		220.0	-43.1	0.2659	0.385		3.3584	0.0813	0.0000		20.000
React-ive[15]		220.0	-43.2	0.2659	0.422		2.8785	0.0863	0.0000		20.000
React-ive[16]		220.0	-43.2	0.2659	0.467		2.3993	0.0917	0.0000		20.000
React-ive[17]		220.0	-43.2	0.2659	0.523		1.9205	0.0973	0.0000		20.000
React-ive[18]		220.0	-43.2	0.2659	0.593		1.4420	0.1032	0.0000		20.000
